Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,RSI,Open-Close,High-Low,Volume-Change,Daily-Return,Price-Range,Price-Volatility,Volume-Momentum,Return-Momentum,Return-MA
03-02-2017,518.0890503,520.2931519,510.2136841,511.9720154,497.3667908,6100788,516.917146,505.912704,30.63802826,1.23828125,10.07946777,0.452829389,-0.009439386,10.07946777,11.89447666,65563138,0.000420757,4.21E-05
06-02-2017,513.6312866,517.5441895,511.1795349,515.9344482,501.216156,4611263,517.3921436,505.8554964,37.6780608,1.65927124,6.364654541,-0.244152886,0.00773955,6.364654541,11.97146455,66120168,0.015802803,0.00158028
07-02-2017,516.1077881,516.281189,508.7773132,510.6099243,496.0435486,4571415,517.8304883,505.8396465,45.54456076,0.173339844,7.503875732,-0.00864145,-0.010320156,7.503875732,12.16523179,64365112,0.015133619,0.001513362
08-02-2017,510.6099243,514.2504272,506.2017212,507.7619324,493.2767944,7490523,518.1024109,505.800022,46.73145535,0,8.048706055,0.638556771,-0.005577627,8.048706055,12.43768763,67508635,-0.0016656,-0.00016656
09-02-2017,509.1735535,512.1453857,508.5791626,511.5262451,496.9336853,4551167,518.5254016,505.7846677,49.60299989,1.411621094,3.566223145,-0.392409983,0.007413539,3.566223145,12.5841137,61049960,0.015482221,0.001548222
10-02-2017,512.640686,512.9130859,507.9600525,510.2384338,495.6826172,5777310,518.8463593,505.8174815,51.9020496,1.114440918,4.953033447,0.269412878,-0.002517586,4.953033447,12.70996644,56738055,0.005297293,0.000529729
13-02-2017,511.6500549,512.1453857,506.2017212,510.0898438,495.5382996,3953095,519.1940631,505.8494287,56.65868679,1.411621094,5.943664551,-0.315755083,-0.000291217,5.943664551,12.55303119,53455698,-0.014211619,-0.001421162
14-02-2017,512.640686,521.5066528,510.114624,519.9711914,505.1377258,8419890,519.7483093,505.9247151,59.92936997,2.550842285,11.39202881,1.129948812,0.019371779,11.39202881,12.13577938,54895314,0.004777315,0.000477731
15-02-2017,521.5066528,523.7850342,517.7175293,520.7141724,505.8595581,7031717,520.2049811,506.0599335,66.22137876,1.535461426,6.067504883,-0.164868306,0.001428889,6.067504883,11.55424568,56706414,0.001948656,0.000194866
16-02-2017,521.333252,529.7039185,521.333252,528.7380981,513.654541,9070869,520.882063,506.2699428,68.72791202,0.61907959,8.370666504,0.289993468,0.015409463,8.370666504,11.55910686,61578037,0.023217247,0.002321725
17-02-2017,528.2427979,534.0378418,524.2555542,532.7005005,517.5039673,6852052,521.4313556,506.4892389,65.12310606,-0.495300293,9.782287598,-0.244609089,0.007494074,9.782287598,11.51992899,62329301,0.040150707,0.004015071
20-02-2017,530.2487793,534.3598022,528.2427979,532.651001,517.4558716,5376741,521.8914941,506.7359007,64.9209432,-2.451721191,6.117004395,-0.21530937,-9.29E-05,6.117004395,11.52880729,63094779,0.032318235,0.003231824
21-02-2017,532.5519409,540.3529663,531.4870605,538.9909058,523.6148682,6547056,522.495766,507.0085661,67.5947069,-0.099060059,8.865905762,0.217662521,0.011902549,8.865905762,11.7913824,65070420,0.05454094,0.005454094
22-02-2017,541.3683472,600.1362915,540.8730469,598.0808105,581.019104,58759604,524.1570197,507.5837392,86.8208587,2.377441406,59.26324463,7.974965847,0.109630616,59.26324463,18.28177943,116339501,0.169749183,0.016974918
23-02-2017,601.1021729,605.2626953,584.1379395,585.8220215,569.1099854,28728225,525.3779474,508.1132204,81.37628903,3.021362305,21.12475586,-0.51108886,-0.020496877,21.12475586,21.5743675,140516559,0.141838767,0.014183877
27-02-2017,589.6605835,622.4993286,589.5863037,613.6333618,596.1279907,38499330,527.219986,508.7467154,84.51445567,3.838562012,32.9130249,0.340122127,0.047474044,32.9130249,27.12629351,173238579,0.191830397,0.01918304
28-02-2017,610.2157593,618.140625,608.4821777,613.2123413,595.7189941,16665551,529.0119989,509.3794675,87.54759234,-3.417602539,9.658447266,-0.567121012,-0.000686111,9.658447266,31.42585578,185951035,0.191435503,0.01914355
01-03-2017,614.2277222,616.3575439,609.2251587,611.4540405,594.0109253,11253980,530.7153534,510.0211351,88.25144173,1.015380859,7.132385254,-0.324715996,-0.00286736,7.132385254,34.92936651,188785125,0.169196364,0.016919636
02-03-2017,613.1380615,621.4591675,607.7639771,612.5684814,595.0934448,8336344,532.4870599,510.6252835,88.01717193,1.684020996,13.69519043,-0.259253704,0.001822608,13.69519043,37.86282955,190089752,0.169590083,0.016959008
03-03-2017,614.9459229,637.8537598,614.9459229,623.3660889,605.5830688,38907038,534.4217206,511.3197011,89.72177366,2.377441406,22.90783691,3.667158409,0.017626776,22.90783691,40.97101336,219925921,0.171807396,0.01718074
06-03-2017,628.5420532,649.8401489,626.6846313,646.5463867,628.1021729,30793458,536.9180573,512.1354684,91.2425464,5.175964355,23.15551758,-0.208537592,0.03718569,23.15551758,45.22409097,243867327,0.201499012,0.020149901
07-03-2017,653.2330322,657.2697144,641.989563,646.3482666,627.9096069,19416016,539.3713031,512.9670856,90.5708712,6.686645508,15.28015137,-0.369475945,-0.000306428,15.28015137,48.56930088,257906602,0.201285505,0.020128551
08-03-2017,647.7103271,647.7103271,637.0117798,639.5378418,621.293457,20000005,541.7859149,513.7611835,86.71567856,1.362060547,10.69854736,0.030077695,-0.010536773,10.69854736,50.69800135,271359551,0.178846183,0.017884618
09-03-2017,638.9434814,642.9058838,634.7333374,637.3337402,619.1522217,14350087,543.9855646,514.5921815,84.8071535,-0.594360352,8.172546387,-0.282495829,-0.003446397,8.172546387,52.39812082,226950034,0.06576917,0.006576917
10-03-2017,639.0672607,641.9152832,624.6786499,634.8076782,616.6982422,11438543,546.2832843,515.4526503,83.03160595,1.733520508,17.2366333,-0.202893822,-0.003963484,17.2366333,53.39789879,209660352,0.082302564,0.008230256
14-03-2017,653.1834717,653.307312,636.5907593,638.6958008,620.4754639,12813559,548.502746,516.342961,83.47406751,18.37579346,16.71655273,0.120209016,0.006124883,16.71655273,54.33884885,183974581,0.040953402,0.00409534
15-03-2017,639.463501,651.9699707,639.1416016,646.3482666,627.9096069,11125787,550.707348,517.2456543,83.60988342,0.767700195,12.82836914,-0.131717659,0.011981394,12.82836914,55.59975089,178434817,0.053620907,0.005362091
16-03-2017,648.8495483,649.0476685,640.7265625,642.7325439,624.3970337,7348934,552.81289,518.1036464,71.41840807,2.501281738,8.321105957,-0.33946839,-0.005594078,8.321105957,56.3438097,174529771,0.050894189,0.005089419
17-03-2017,647.8589478,653.777832,642.9306641,644.2432251,625.864624,10488640,554.9060492,518.9799648,81.24505866,5.126403809,10.84716797,0.427232848,0.002350404,10.84716797,56.90114136,176682067,0.051421986,0.005142199
20-03-2017,646.8683472,646.9921875,633.1731567,634.3866577,616.2891846,5939197,557.0224872,519.7380292,63.73772977,2.62512207,13.81903076,-0.433749561,-0.015299451,13.81903076,56.67826674,143714226,0.018495759,0.001849576
21-03-2017,635.0800781,635.9221191,623.7376099,625.9664917,608.1092529,10428134,558.868985,520.4688518,57.63419129,0.69342041,12.18450928,0.755815475,-0.013272924,12.18450928,55.72487511,123348902,-0.031962855,-0.003196285
22-03-2017,620.1218872,627.0065918,617.4224243,623.93573,606.1364136,9364609,560.6991376,521.216391,57.44681626,-5.844604492,9.58416748,-0.101986127,-0.003244202,9.58416748,54.62020746,113297495,-0.034900628,-0.003490063
23-03-2017,625.6445313,632.7769165,623.093689,630.671875,612.680481,5449349,562.6367706,522.0081361,60.12185567,1.70880127,9.683227539,-0.418091134,0.010796216,9.683227539,53.12467624,98746839,-0.01356764,-0.001356764
24-03-2017,631.0681152,639.934082,628.2696533,637.3337402,619.1522217,7514381,564.5872821,522.8266278,58.18818448,0.396240234,11.66442871,0.37895022,0.010563124,11.66442871,51.26591249,91911133,0.000441882,4.42E-05
27-03-2017,629.5822144,633.3712769,617.7443848,619.6760864,601.99823,14976876,566.2222833,523.5484109,33.15739981,-7.751525879,15.62689209,0.993095107,-0.027705506,15.62689209,48.83515761,95449466,-0.02330014,-0.002330014
28-03-2017,623.093689,626.0655518,615.2183228,617.0261841,599.4240723,10017936,567.8315289,524.2689558,32.16866119,3.417602539,10.847229,-0.331106434,-0.00427627,10.847229,45.86647531,92653843,-0.033701293,-0.003370129
29-03-2017,619.9732666,624.0842896,610.8843994,622.4250488,604.6688232,8733582,569.4784186,525.0158759,39.41159054,2.94708252,13.19989014,-0.128205451,0.008749815,13.19989014,42.42680776,90261638,-0.036932872,-0.003693287
30-03-2017,621.6077881,631.3900757,620.6171875,629.359314,611.4053955,12858458,571.4041644,525.7998199,45.33873241,-0.817260742,10.77288818,0.472300598,0.011140723,10.77288818,39.24095394,95771162,-0.020198071,-0.002019807
31-03-2017,627.0561523,662.5447388,627.0561523,654.2483521,635.5842896,20947737,574.1744049,526.6659845,59.00846782,-2.303161621,35.48858643,0.629101794,0.039546627,35.48858643,36.09680638,106230259,0.016998152,0.001699815
03-04-2017,664.6993408,683.7685547,662.2475586,680.8710327,661.4475708,20715169,577.5632819,527.6515176,66.14217374,10.45098877,21.52099609,-0.011102297,0.04069201,21.52099609,34.1308663,121006231,0.072989613,0.007298961
05-04-2017,691.0495605,702.3424683,683.5704346,700.8565674,680.8629761,18609462,581.3404773,528.7260818,69.06286581,10.17852783,18.77203369,-0.101650486,0.029352893,18.77203369,33.00404133,129187559,0.11561543,0.011561543
06-04-2017,697.8847656,717.6473999,694.5166626,712.4962769,692.1706543,23361514,585.4287256,529.8708557,73.10151693,-2.971801758,23.1307373,0.255356764,0.016607834,23.1307373,31.75370489,143184464,0.135467466,0.013546747
07-04-2017,703.9769897,710.267395,694.6900635,696.6960449,676.8210449,14710432,589.2990393,530.9159494,65.86754151,-8.519287109,15.57733154,-0.370313414,-0.02217588,15.57733154,28.71693712,152445547,0.10249537,0.010249537
10-04-2017,698.3800659,705.7600708,682.1835938,684.1895752,664.6714478,14199616,592.8062939,531.9190659,64.82818502,1.684020996,23.57647705,-0.034724745,-0.017951113,23.57647705,28.95829111,159130782,0.073981133,0.007398113
11-04-2017,687.4090576,693.6499023,678.6173706,679.7318115,660.3408203,14883207,596.3234546,532.9033607,66.39477625,3.219482422,15.03253174,0.048141513,-0.006515393,15.03253174,27.93205261,159037113,0.095171246,0.009517125
12-04-2017,684.9077759,686.7156372,669.2313843,670.6430054,651.5113525,12667376,599.5815717,533.8043207,63.65478788,5.175964355,17.48425293,-0.148881286,-0.013371165,17.48425293,27.7790075,161686553,0.086076351,0.008607635
13-04-2017,670.6430054,680.2518921,667.3491821,675.9922485,656.7079468,5867471,602.7515228,534.7397041,63.357649,0,12.90270996,-0.536804544,0.00797629,12.90270996,27.64613142,158820442,0.085302827,0.008530283
17-04-2017,676.0913086,691.2229004,676.0913086,689.3902588,669.7237549,5463005,606.1854718,535.7584227,64.75707493,0.099060059,15.1315918,-0.068933617,0.019819769,15.1315918,27.81800715,151424989,0.093981873,0.009398187
18-04-2017,693.4022217,698.3800659,677.0819702,678.6669312,659.3062744,7391572,609.3608722,536.7236484,67.40719582,4.011962891,21.2980957,0.353023107,-0.0155548,21.2980957,27.3693681,137868824,0.038880446,0.003888045
19-04-2017,678.0725708,684.7839355,672.4013062,677.9735107,658.6326904,5340733,612.583327,537.7572263,68.19460423,-0.594360352,12.38262939,-0.277456406,-0.001021739,12.38262939,27.20436334,122494388,-0.002833304,-0.00028333
20-04-2017,683.0255737,686.8889771,675.6455688,678.3449707,658.9935303,3873597,615.9107861,538.78226,67.21037034,5.052062988,11.2434082,-0.274706861,0.000547897,11.2434082,27.52272019,107758523,-0.031638299,-0.00316383
21-04-2017,683.7685547,703.8284302,682.8027344,694.6652832,674.8482666,13951559,619.4854028,539.8835707,69.00130526,5.423583984,21.0256958,2.601706373,0.024059016,21.0256958,28.39692516,98348568,-0.024187117,-0.002418712
24-04-2017,697.9094849,710.7626953,693.526062,702.0452881,682.0177002,11774019,623.3141101,540.9992451,65.48460309,3.24420166,17.2366333,-0.156078615,0.010623829,17.2366333,29.37504237,95412155,0.008612591,0.000861259
25-04-2017,723.1453247,726.9839478,706.3544922,709.6730347,689.4278564,16966725,627.3523322,542.1474861,60.64044909,21.10003662,20.62945557,0.441030883,0.010865035,20.62945557,30.50583157,98179264,0.03742874,0.003742874
26-04-2017,710.7626953,713.2639771,694.7147827,701.5747681,681.5606689,7736192,631.1533026,543.2445866,50.29087603,1.089660645,18.54919434,-0.544037403,-0.011411264,18.54919434,30.95103393,91032249,0.032532868,0.003253287
27-04-2017,701.847168,705.3886108,694.5166626,698.1323853,678.2164917,5801788,634.9111816,544.2916614,43.76877934,0.272399902,10.87194824,-0.250046017,-0.004906651,10.87194824,31.21882181,84166661,0.040997381,0.004099738
28-04-2017,698.2562256,703.4816895,688.9692383,691.0495605,671.3356934,5468153,638.530376,545.2874722,47.35006462,0.123840332,14.51245117,-0.057505548,-0.010145389,14.51245117,31.34745842,83767343,0.022875702,0.00228757
02-05-2017,694.4176025,694.4176025,676.7352295,678.840271,659.4747314,8579933,641.7077576,546.2351146,47.48251118,3.368041992,17.68237305,0.569073323,-0.017667748,17.68237305,31.08225804,86884271,-0.014611815,-0.001461181
03-05-2017,681.9854736,683.892395,676.0913086,678.6173706,659.2581787,4384266,644.8658215,547.2051694,49.45374825,3.145202637,7.801086426,-0.489009296,-0.000328355,7.801086426,30.80725446,83876965,0.00061463,6.15E-05
04-05-2017,681.0443726,683.3227539,670.6677246,672.5994263,653.4118652,6629876,647.7430481,548.1102155,50.98871921,2.427001953,12.6550293,0.512197481,-0.008867949,12.6550293,30.10084193,85166108,-0.00723158,-0.000723158
05-05-2017,674.4072876,677.2553101,656.2791138,657.888855,639.1210327,7198681,650.2468152,548.9147145,41.6418972,1.807861328,20.97619629,0.085794214,-0.021871222,20.97619629,29.01865171,88491192,-0.029650699,-0.00296507
08-05-2017,658.7556763,663.4610596,652.9853516,654.4960327,635.8248901,7414794,652.6837158,549.6890001,32.2499421,0.866821289,10.47570801,0.030021194,-0.005157136,10.47570801,27.80149694,81954427,-0.058866851,-0.005886685
09-05-2017,655.7838135,660.5635376,653.9264526,658.9290161,640.1315308,9740485,655.082478,550.4949852,39.27321385,1.287780762,6.637084961,0.313655511,0.006773125,6.637084961,26.79457233,79920893,-0.062717555,-0.006271755
10-05-2017,661.1331177,675.3978882,659.0775757,673.1690063,653.96521,10571126,656.5842419,551.3540916,47.72405155,2.204101563,16.3203125,0.08527717,0.021610811,16.3203125,25.91177745,73525294,-0.051971779,-0.005197178
11-05-2017,675.6455688,678.4440308,669.4790039,673.3919067,654.1817627,6361244,658.3356396,552.2290479,47.65037012,2.4765625,8.965026855,-0.398243479,0.000331121,8.965026855,23.74556915,72150346,-0.040229394,-0.004022939
12-05-2017,673.6395874,675.5960083,665.7146606,668.8846436,649.8030396,3472060,659.4406653,553.0528639,36.22650886,0.247680664,9.881347656,-0.454185376,-0.006693373,9.881347656,20.99789805,69820618,-0.042016115,-0.004201612
15-05-2017,671.8317261,671.8317261,660.4891968,665.7394409,646.7476196,3109625,660.4912073,553.848076,29.68405579,2.94708252,11.3425293,-0.104386157,-0.00470216,11.3425293,18.35359521,67462090,-0.036572886,-0.003657289
16-05-2017,666.7053223,681.9854736,664.2039795,671.7821655,652.6179199,5840738,661.6977698,554.7147359,28.41420536,0.965881348,17.78149414,0.878277284,0.009076711,17.78149414,15.8032203,64722895,-0.009828427,-0.000982843
17-05-2017,670.147644,676.5618896,667.5473022,670.1972046,651.078186,4543269,662.8503442,555.5524205,30.6918615,-1.634521484,9.014587402,-0.222141277,-0.002359338,9.014587402,15.12408825,64881898,-0.01185941,-0.001185941
18-05-2017,663.8325195,668.6617432,655.833374,657.4431152,638.6879883,4518258,663.5318848,556.3067702,27.53623872,-6.364685059,12.82836914,-0.005505067,-0.019030353,12.82836914,15.75392022,62770280,-0.022021814,-0.002202181
19-05-2017,660.2415771,661.5789185,648.8495483,653.2330322,634.5979614,5913291,663.6656177,557.0368498,28.43829301,2.798461914,12.72937012,0.308754613,-0.006403722,12.72937012,16.05999877,61484890,-0.006554314,-0.000655431
22-05-2017,657.0220947,660.5387573,651.4251709,655.8580933,637.1481934,4061858,663.8558142,557.8071729,35.28848693,3.7890625,9.113586426,-0.313096886,0.004018568,9.113586426,15.32504749,58131954,0.00262139,0.000262139
23-05-2017,656.6258545,658.6813354,644.887085,646.6454468,628.1983643,4256413,663.9979663,558.4986186,31.64626771,0.76776123,13.79425049,0.047898031,-0.014046707,13.79425049,15.85890955,52647882,-0.018198442,-0.001819844
24-05-2017,647.6112671,650.6821899,641.4694824,642.7573242,624.4212036,6611691,664.106438,559.1989799,32.43950496,0.965820313,9.21270752,0.553348089,-0.006012758,9.21270752,16.86275495,48688447,-0.045822011,-0.004582201
25-05-2017,643.8964844,650.038269,642.1381836,645.1099854,626.706665,11963002,664.3124841,559.9244778,41.20052082,1.139160156,7.900085449,0.809371007,0.003660263,7.900085449,17.64333568,54290205,-0.042492869,-0.004249287
26-05-2017,645.8529663,665.8880615,643.8964844,662.3713989,643.475647,9890146,664.7859961,560.7281104,54.55328219,0.742980957,21.99157715,-0.173272227,0.026757319,21.99157715,17.74777447,60708291,-0.009042177,-0.000904218
29-05-2017,662.2227783,676.314209,661.5293579,672.0793457,652.9066162,11086441,665.3006177,561.626965,57.16599648,-0.148620605,14.78485107,0.120958275,0.01465635,14.78485107,17.73825144,68685107,0.010316333,0.001031633
30-05-2017,671.5840454,675.942749,667.9188232,673.2928467,654.0855713,4457308,665.9118237,562.53424,50.07865018,-0.495300293,8.023925781,-0.597949603,0.001805592,8.023925781,17.45779124,67301677,0.003045214,0.000304521
31-05-2017,677.0819702,677.5524902,661.628418,664.0554199,645.1115723,7579368,666.3080676,563.3377486,44.67964632,3.789123535,15.92407227,0.700436227,-0.013719776,15.92407227,17.47443658,70337776,-0.008315224,-0.000831522
01-06-2017,660.0929565,663.7086792,655.2885132,657.888855,639.1210327,4399971,666.7781116,564.0782295,43.85039552,-3.962463379,8.420166016,-0.41948049,-0.00928622,8.420166016,17.60980564,70219489,0.001428908,0.000142891
02-06-2017,661.2321777,663.0648193,652.3167114,656.1552734,637.4368286,5304943,667.3818872,564.8064516,44.55387992,3.343322754,10.74810791,0.20567681,-0.002635068,10.74810791,17.75714966,69611141,0.005197563,0.000519756
05-06-2017,656.8982544,664.2039795,651.7470703,658.4337158,639.6503296,5000365,668.0718469,565.6130559,42.07586123,0.742980957,12.45690918,-0.057414,0.003472413,12.45690918,17.26718024,70549648,0.004651409,0.000465141
06-06-2017,660.7120972,660.7120972,649.3448486,650.2363892,631.6868286,4426274,668.4631372,566.3527937,39.01306454,2.278381348,11.36724854,-0.114809819,-0.012449737,11.36724854,16.42662064,70719509,0.006248379,0.000624838
07-06-2017,649.4439087,664.6993408,648.354248,663.2133789,644.2936401,5168439,668.98073,567.103676,53.168324,-0.792480469,16.34509277,0.167672629,0.019957342,16.34509277,14.35892482,69276257,0.032218478,0.003221848
08-06-2017,663.7086792,666.0861816,657.7897949,659.5976563,640.7809448,3647290,669.7791614,567.8634738,53.51763371,0.495300293,8.296386719,-0.294314976,-0.005451824,8.296386719,12.70251921,60960545,0.023106391,0.002310639
09-06-2017,666.2347412,670.1229248,659.2509766,661.5789185,642.7058105,6385564,670.6702161,568.6619057,53.1844775,6.637084961,10.87194824,0.750769475,0.003003744,10.87194824,10.99377222,57455963,-0.000647185,-6.47E-05
12-06-2017,657.046875,658.6318359,652.3167114,653.5302124,634.8867188,3891567,671.2923193,569.4083304,53.8826931,-4.532043457,6.315124512,-0.390568006,-0.012165905,6.315124512,9.7818416,50261089,-0.027469439,-0.002746944
13-06-2017,654.0997925,657.2697144,649.3448486,651.0041504,632.4327393,2780692,671.7252161,570.1499258,54.72339759,0.569580078,7.924865723,-0.285456989,-0.003865257,7.924865723,9.436999319,48584473,-0.033140287,-0.003314029
14-06-2017,651.7718506,673.6148071,651.7718506,672.3765259,653.1953125,24431465,672.0877795,571.0059366,62.8231882,0.767700195,21.84295654,7.786109717,0.032829861,21.84295654,9.098089579,65436570,0.013409349,0.001340935
15-06-2017,673.6148071,690.9505005,673.1690063,685.477356,665.9223633,13056205,672.179906,571.9309187,61.30907144,1.23828125,17.78149414,-0.465598768,0.019484366,17.78149414,9.939041348,74092804,0.042179935,0.004217993
16-06-2017,688.0281982,691.3467407,678.2211304,687.8795776,668.2561646,15096065,671.9203662,572.8430228,58.32897373,2.550842285,13.12561035,0.156236824,0.003504451,13.12561035,11.03907411,83883926,0.048319453,0.004831945
19-06-2017,688.572998,701.2528076,688.572998,698.008606,678.0962524,7031853,671.6306128,573.825089,61.90931063,0.69342041,12.67980957,-0.534192983,0.014725002,12.67980957,12.71901238,85915414,0.059572042,0.005957204
20-06-2017,697.8847656,704.37323,697.1170044,699.5440063,679.5878296,4680750,671.687572,574.7771889,68.47122568,-0.123840332,7.256225586,-0.334350419,0.002199687,7.256225586,14.26390524,86169890,0.074221466,0.007422147
21-06-2017,697.2904053,707.2955322,695.5320435,704.3237305,684.2312012,9226522,672.0902551,575.6800063,74.52261122,-2.253601074,11.76348877,0.971163168,0.006832628,11.76348877,15.91533422,90227973,0.061096753,0.006109675
22-06-2017,708.0137329,715.9138794,707.1469727,709.5986938,689.3557129,10207734,672.6875928,576.5870335,77.2062383,3.690002441,8.766906738,0.106346899,0.007489402,8.766906738,17.75610822,96788417,0.074037978,0.007403798
23-06-2017,711.2579956,714.2297974,708.583313,711.1837158,690.8955078,14372622,673.498407,577.5178355,77.04417158,1.659301758,5.646484375,0.408012983,0.002233688,5.646484375,19.48360481,104775475,0.073267923,0.007326792
27-06-2017,709.2767944,714.7250977,705.8096313,711.8275757,691.5209961,15040990,674.2151135,578.5281339,84.22791065,-1.906921387,8.915466309,0.046502858,0.000905335,8.915466309,21.00113005,115924898,0.086339163,0.008633916
28-06-2017,713.2144165,713.2144165,691.2229004,692.684021,672.9235229,7184538,674.2809888,579.4819673,65.32714297,1.38684082,21.99151611,-0.522336096,-0.026893528,21.99151611,21.39762212,120328744,0.063310892,0.006331089
29-06-2017,693.427002,698.3800659,688.5234985,689.8112793,670.1327515,5952538,674.5038757,580.4052159,65.83593736,0.742980957,9.856567383,-0.171479363,-0.004147261,9.856567383,21.67267617,101849817,0.02633377,0.002633377
30-06-2017,689.4645386,689.6626587,681.0691528,683.5209351,664.0218506,3606284,674.6148242,581.3025848,61.00348685,-0.346740723,8.593505859,-0.394160272,-0.009118935,8.593505859,21.60927019,92399896,-0.002269531,-0.000226953
03-07-2017,687.5823975,690.8018799,679.0631714,684.0409546,664.5270386,4243619,674.7287439,582.1635487,66.55023725,4.061462402,11.7387085,0.17672901,0.000760795,11.7387085,21.39588586,81547450,-0.005013186,-0.000501319
04-07-2017,688.473938,706.8497925,687.9786377,704.2989502,684.2071533,8683942,674.9214172,583.0981892,74.24516891,4.432983398,18.87115479,1.046352889,0.029615179,18.87115479,21.84412562,83199539,0.009876991,0.000987699
05-07-2017,708.0137329,716.9291992,705.3143311,714.5517578,694.1674194,12556953,675.1715466,584.0792647,71.34622264,3.714782715,11.61486816,0.445996876,0.014557465,11.61486816,22.30897787,91075742,0.022234769,0.002223477
06-07-2017,717.5483398,718.1922607,712.2485962,714.5022583,694.1193848,6271927,675.2681311,585.0644264,66.9266714,2.996582031,5.943664551,-0.500521584,-6.93E-05,5.943664551,22.31854504,88121147,0.015332868,0.001533287
07-07-2017,714.7250977,741.8430786,713.2391968,738.5740356,717.5044556,16542604,676.0081165,586.1197975,73.59929126,0.222839355,28.60388184,1.637563224,0.033690275,28.60388184,23.79261544,94456017,0.04153374,0.004153374
10-07-2017,740.5305176,743.4032593,737.5586548,739.4160767,718.3224487,1617344,676.8337903,587.1532515,71.10047686,1.956481934,5.844604492,-0.902231595,0.00114009,5.844604492,25.59520841,81700739,0.040440143,0.004044014
11-07-2017,743.4528198,745.1368408,736.5185547,740.1590576,719.0441895,9689441,677.8159802,588.173456,70.86518279,4.036743164,8.618286133,4.990958633,0.001004821,8.618286133,27.33056346,76349190,0.040539629,0.004053963
12-07-2017,742.6603394,755.3401489,741.7192383,748.4553833,727.1038208,7893715,679.2082825,589.2554497,71.88116403,2.501281738,13.62091064,-0.185328132,0.011208842,13.62091064,29.33653784,77058367,0.078641998,0.0078642
13-07-2017,747.2914429,755.3401489,746.0036011,753.9037476,737.767395,10619232,680.71401,590.3695143,71.9294313,-1.16394043,9.336547852,0.345276844,0.007279478,9.336547852,31.10843508,81725061,0.090068737,0.009006874
14-07-2017,752.8635864,760.7885132,750.6594849,759.6740723,743.4141235,9474992,682.4555029,591.4710728,73.04616973,-1.040161133,10.12902832,-0.107751672,0.007653928,10.12902832,32.63825033,87593769,0.1068416,0.01068416
17-07-2017,761.2838135,772.4776611,761.2838135,768.5895386,752.138855,8652868,684.6695166,592.5829088,75.01094579,1.609741211,11.19384766,-0.086767778,0.01173591,11.19384766,34.25111364,92003018,0.117816714,0.011781671
18-07-2017,766.1377563,768.6143188,748.4058838,752.8140869,736.7010498,9063934,686.6358777,593.6049709,77.30550078,-2.451782227,20.20843506,0.04750633,-0.020525197,20.20843506,34.60256017,92383010,0.067676338,0.006767634
19-07-2017,749.1983643,761.7791138,749.1983643,759.277832,743.0263062,5441174,688.642854,594.651179,80.54894369,-3.615722656,12.58074951,-0.399689583,0.008586111,12.58074951,34.54388968,85267231,0.061704983,0.006170498
20-07-2017,762.645874,767.7227783,754.696228,757.2717896,741.0633545,6288420,690.3249097,595.736516,83.7030157,3.368041992,13.02655029,0.155710146,-0.00264204,13.02655029,34.69014613,85283724,0.059132216,0.005913222
21-07-2017,767.7227783,788.3769531,765.2214355,785.0584106,768.255188,44831188,692.5582397,597.0058586,86.9541511,10.45098877,23.15551758,6.129165673,0.036693062,23.15551758,35.9141389,113572308,0.062135004,0.0062135
24-07-2017,792.4879761,804.821106,785.0584106,800.0413818,782.9174194,20042658,695.1813745,598.3222554,86.43044595,7.42956543,19.76269531,-0.552930473,0.019085167,19.76269531,37.73848397,131997622,0.080080081,0.008008008
25-07-2017,804.7220459,804.8458862,791.2992554,793.5529175,776.5678711,9259100,697.737644,599.5888741,80.94684771,4.680664063,13.54663086,-0.538030335,-0.008110161,13.54663086,38.01398789,131567281,0.070965099,0.00709651
26-07-2017,794.5682983,807.2976074,793.0328369,803.7561646,786.5527954,10131916,700.377124,600.8925166,82.38675876,1.015380859,14.26477051,0.094265749,0.012857677,14.26477051,38.16889128,133805482,0.072613935,0.007261393
27-07-2017,806.3565674,808.0900879,786.7177124,789.9124146,773.005249,8495918,702.7714282,602.1441524,70.12231357,2.600402832,21.37237549,-0.161469756,-0.017223818,21.37237549,38.20919099,131682168,0.048110639,0.004811064
28-07-2017,788.1541138,795.4350586,781.5913086,789.7390747,772.8356934,6614152,705.4173474,603.3419237,69.82827036,-1.758300781,13.84375,-0.221490603,-0.000219442,13.84375,38.50414953,128821328,0.040237269,0.004023727
31-07-2017,793.4538574,801.7997437,790.5067749,800.0166626,782.8932495,7645862,708.35302,604.5955406,71.93683882,3.714782715,11.29296875,0.155985227,0.013013903,11.29296875,39.0902012,127814322,0.041515263,0.004151526
01-08-2017,803.7561646,803.7561646,788.2778931,794.2711182,777.2706909,5681949,711.1212805,605.851758,67.11062888,3.739501953,15.47827148,-0.256859593,-0.007181781,15.47827148,39.47875921,124432337,0.054858679,0.005485868
02-08-2017,797.44104,810.1704102,796.5,806.9509277,789.6791382,9592846,714.3273901,607.2684541,68.79607783,3.169921875,13.67041016,0.688302025,0.015964082,13.67041016,40.25096001,128584009,0.062236651,0.006223665
03-08-2017,805.7869263,824.6333008,800.9329834,817.3027954,799.8093872,9094953,717.8182996,608.6861409,69.77732757,-1.164001465,23.70031738,-0.051902532,0.012828373,23.70031738,41.41535632,131390542,0.077707064,0.007770706
